國語,#genre#
怪異集之你回來吧 (Mysterious Story: Please Come Back)｜丁子峻｜徐錦江｜彭浩翔｜林依彤｜粵語中字｜8號電影院 HK Movie｜香港電影｜美亞,https://www.youtube.com/watch?v=Kqkk61vvBeE
我要結婚( I want to get married)｜楊恭如｜袁潔瑩｜李燦森｜王合喜｜黎耀祥｜8號電影院 HK Movie｜香港電影｜粵語中字｜美亞｜嫁給有錢人2之我要結婚,https://www.youtube.com/watch?v=B3a3rtIFjHY
愛情電影｜夏之春(Breezy Summer)｜洪智傑｜彭懷安｜唐寧｜陳霽平｜葉蘊儀｜粵語中字｜8號電影院 HK Movie｜香港電影｜美亞,https://www.youtube.com/watch?v=_BXUxZk4xeQ
愛情電影｜我愛夏日長 (Don’t Let The Sun Go Down)｜黎耀祥｜吳文忻｜張豪龍｜李煒尚｜粵語中字｜8號電影院 HK Movie｜香港電影｜美亞,https://www.youtube.com/watch?v=wLYHGX7jSS8
失敗家族 (Bust Family)｜林雪｜呂珊｜梁家仁｜魏駿傑｜葉世榮｜粵語中字｜8號電影院 HK Movie｜香港電影｜美亞,https://www.youtube.com/watch?v=BiIythAF-UQ
心跳 (Dizzy Date)｜梁漢文｜陳松伶｜黎耀祥｜譚小環｜粵語中字｜8號電影院 HK Movie｜香港電影｜美亞,https://www.youtube.com/watch?v=hfbHrMY6StU
圍村有嘢攪攪震 (Holy Terror In The Village)｜黃子揚｜任港秀｜陳寶轅(陳保元)｜8號電影院 HK Movie｜粵語中字｜香港鬼故事｜香港電影｜美亞,https://www.youtube.com/watch?v=DErAYkeVABU
Cult片系列｜情迷豬骨煲 (Crazy for Pig Bone in Pot)｜蘇志威｜關寶慧｜黎耀祥｜顏仟汶｜姜浩文｜粵語中字｜香港電影｜8號電影院 HK Movie 會員專屬｜美亞,https://www.youtube.com/watch?v=ezVm8o3yeRA
某年某月某日 (Bless the Child)｜韓君婷｜劉愷威｜孫佳君｜謝君豪｜8號電影院 HK Movie｜粵語中字｜香港電影｜美亞｜逾時空欲望,https://www.youtube.com/watch?v=GrYhfzRUaOo
葉德嫻 港產片｜拍拖更 (Carry on Police)｜葉德嫻｜伊雷｜黃允財｜金燕玲｜8號電影院｜粵語中字/英字｜香港電影 HK movie｜美亞,https://www.youtube.com/watch?v=GnFrzzxZGlM
李兆基 惠英紅 重現江湖風雲 硬派黑幫鉅製｜江湖篇之金牌打手 (The Secret Society)｜吳志雄｜曹永廉｜謝天華｜尹揚明｜粵語中字｜ENGSUB｜ 8號電影院 HK Movie｜美亞,https://www.youtube.com/watch?v=0Q27SdUKoSo
陳惠敏 主演港產片｜老薑 (Outburst)｜陳惠敏｜陳豪｜陳鳳儀｜黎強權｜粵語中字｜ENGSUB｜香港電影｜8號電影院 HK movie｜美亞,https://www.youtube.com/watch?v=qSoS95shhF8
葉童 港產片｜跌打婆與辣妹 (Chinese Orthopedist And Spice Girls)｜葉童｜鍾鎮濤｜成奎安｜譚凱文｜粵語中字｜8號電影院 HK Movie｜香港電影｜美亞,https://www.youtube.com/watch?v=mbdvZCcsYU0
性感女神朱茵 鬼后羅蘭 問米問出恐怖故事…｜生人勿近之問米 (Horoscope1:The Voice From Hell)｜錢嘉樂｜雷宇揚｜粵語中字｜8號電影院 HK Movie｜恐怖靈異｜美亞,https://www.youtube.com/watch?v=Ox2GrRAbDNY
黑幫委託 莫斯科槍戰 梁家仁 高飛 血色羈絆｜殺手情未冷 (A Sympathetic Killer)｜梁家仁｜高飛｜伊莎貝拉·克魯茲｜粵語中字｜動作片｜ 8號電影院 HK Movie｜美亞,https://www.youtube.com/watch?v=FoaKp3vMKbM
李麗珍 90年代女神｜花園街1號 (Love In Garden Street)｜李麗珍｜陳錦鴻｜姚樂怡｜陳敏之｜王喜｜8號電影院 HK Movie｜粵語中字｜香港電影｜美亞,https://www.youtube.com/watch?v=Zeqf_IY6dzk
媽媽要我嫁 (The Happy Wedlock)｜蕭芳芳｜薛家燕｜曾江｜粵語中字｜粵語長片｜劇情片｜香港電影｜8號電影院 HK Movie｜美亞,https://www.youtube.com/watch?v=xSRNcB8QBVA
Do姐鄭裕玲 奇幻喜劇｜吉屋藏嬌(Ghost in the House)｜鄭裕玲｜利智｜爾冬陞｜鄭丹瑞｜胡楓｜粵語中字｜8號電影院HK Movie 會員專屬｜香港電影｜美亞,https://www.youtube.com/watch?v=gOeDrvZe9w8
中港旗兵(Fatal Dream)｜黃子揚｜張國強｜葉榮祖｜倪雪｜粵語中字/英字｜8號電影院 HK Movie｜美亞,https://www.youtube.com/watch?v=lDdZ_AF6kng
疊影追兇 (Innocent killer)｜張國強｜黃光亮｜粵語中字｜犯罪片｜動作片｜美亞｜8號電影院 HK Movie,https://www.youtube.com/watch?v=XqtdAMSHg6E
王晶導演 喜劇、賭片｜千王家族 (The Family Of Swindler King)｜陳庭威｜羅惠娟｜苑瓊丹｜羅烈｜粵語中字｜8號電影院 HK Movie｜香港電影｜美亞,https://www.youtube.com/watch?v=3yVd-_xe4X4
李麗珍 90年代女神｜少年衛斯理II之聖女轉生 (Young Wisely II)｜吳大維｜李麗珍｜黃錦燊｜8號電影院 HK Movie｜粵語中字｜奇幻驚悚｜香港電影｜美亞｜少年衛斯理系列,https://www.youtube.com/watch?v=mlDq3hsFnPc
李麗珍 90年代女神｜少年衛斯理之天魔之子 (Young Wisely I)｜吳大維｜李麗珍｜吳家麗｜黃錦燊｜8號電影院 HK Movie｜粵語中字｜奇幻驚悚｜香港電影｜美亞｜少年衛斯理系列,https://www.youtube.com/watch?v=uBLIdGpYXV8
舒淇 x吳辰君 劇情片｜星語心願 (Home in My Heart)｜舒淇｜吳辰君｜王千源｜劇情片｜8號電影院｜粵語中字｜美亞,https://www.youtube.com/watch?v=Pf-ZJVF2BMI
【8號電影院｜會員專屬】飛虎雄師之邊緣人 (The New Option - Puppet Hon)｜王敏德｜黃浩然｜關秀媚｜粵語中字｜犯罪片｜動作片｜香港電影｜美亞,https://www.youtube.com/watch?v=5PVKjXV68_4
葉德嫻 功夫電影｜補鑊英雄 (Welcome)｜葉倩文｜葉德嫻｜粱普智｜林威｜8號電影院 HK Movie 會員專屬｜粵語中字｜美亞,https://www.youtube.com/watch?v=ZbM6CcsKd7Q
大丈夫(Men Suddenly In Black)｜曾志偉｜陳小春｜杜汶澤｜梁家輝｜賈宗超｜香港電影｜8號電影院 HK Movie 會員專屬｜粵語中字｜美亞｜金像獎新晉導演獎,https://www.youtube.com/watch?v=KegW6eONckg
舒淇 x吳辰君 劇情片｜星語心願 (Home in My Heart)｜舒淇｜吳辰君｜王千源｜劇情片｜8號電影院　會員專屬｜粵語中字｜美亞,https://www.youtube.com/watch?v=lQyw6mh-z_A
玻璃少女 (Glass Tears)｜郭善璵｜羅烈｜徐天佑｜粵語中字｜8號電影院 HK Movie 香港電影｜會員專屬｜劇情片｜美亞,https://www.youtube.com/watch?v=m0e3fk_Sbyc

